group	x	ymin	ymax	showSelected2
3	10	73.75	92.7083333333333	GP_Erf_EP_testtailored
3	12	73.75	92.7083333333333	GP_Erf_EP_testtailored
3	14	77.0833333333334	94.7916666666667	GP_Erf_EP_testtailored
3	16	87.5	95.8333333333333	GP_Erf_EP_testtailored
3	18	93.75	95.8333333333333	GP_Erf_EP_testtailored
3	20	93.75	95.8333333333333	GP_Erf_EP_testtailored
3	25	94.7916666666667	96.875	GP_Erf_EP_testtailored
3	30	95.8333333333333	96.875	GP_Erf_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored
3	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	97.9166666666667	GP_Erf_EP_testtailored
3	31.4	96.875	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	96.875	GP_Erf_EP_testtailored
1	2	73.75	73.75	GP_Erf_EP_testtailored
1	4	73.75	73.75	GP_Erf_EP_testtailored
1	6	73.75	73.75	GP_Erf_EP_testtailored
1	8	73.75	73.75	GP_Erf_EP_testtailored
1	10	73.75	73.75	GP_Erf_EP_testtailored
1	12	73.75	73.75	GP_Erf_EP_testtailored
1	14	73.75	73.75	GP_Erf_EP_testtailored
1	16	73.75	73.75	GP_Erf_EP_testtailored
1	18	73.75	73.75	GP_Erf_EP_testtailored
1	20	73.75	73.75	GP_Erf_EP_testtailored
1	25	73.75	73.9583333333334	GP_Erf_EP_testtailored
1	30	73.75	73.9583333333334	GP_Erf_EP_testtailored
1	31.4	73.9583333333334	73.9583333333334	GP_Erf_EP_testtailored
1	31.4	79.1666666666667	81.25	GP_Erf_EP_testtailored
1	31.4	81.25	81.25	GP_Erf_EP_testtailored
1	31.4	81.25	86.4583333333333	GP_Erf_EP_testtailored
1	31.4	81.25	86.4583333333333	GP_Erf_EP_testtailored
1	31.4	81.25	86.4583333333333	GP_Erf_EP_testtailored
4	2	96.875	96.875	GP_Erf_EP_testtailored
4	4	96.875	96.875	GP_Erf_EP_testtailored
4	6	96.875	96.875	GP_Erf_EP_testtailored
4	8	96.875	96.875	GP_Erf_EP_testtailored
4	10	96.875	96.875	GP_Erf_EP_testtailored
4	12	96.875	96.875	GP_Erf_EP_testtailored
4	14	96.875	96.875	GP_Erf_EP_testtailored
4	16	96.875	96.875	GP_Erf_EP_testtailored
4	18	96.875	96.875	GP_Erf_EP_testtailored
4	20	96.875	96.875	GP_Erf_EP_testtailored
4	25	96.875	96.875	GP_Erf_EP_testtailored
4	30	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	96.875	GP_Erf_EP_testtailored
5	2	96.875	96.875	GP_Erf_EP_testtailored
5	4	96.875	96.875	GP_Erf_EP_testtailored
5	6	96.875	96.875	GP_Erf_EP_testtailored
5	8	96.875	96.875	GP_Erf_EP_testtailored
5	10	96.875	96.875	GP_Erf_EP_testtailored
5	12	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	14	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	16	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	18	96.875	96.875	GP_Erf_EP_testtailored
5	20	96.875	98.9583333333334	GP_Erf_EP_testtailored
5	25	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	30	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	31.4	96.875	97.9166666666667	GP_Erf_EP_testtailored
5	31.4	96.875	98.9583333333334	GP_Erf_EP_testtailored
5	31.4	96.875	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	96.875	GP_Erf_EP_testtailored
5	31.4	96.875	96.875	GP_Erf_EP_testtailored
6	2	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	6	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	8	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	10	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	12	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	14	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	16	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	18	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	20	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	25	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	30	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored
2	4	92.7083333333333	95.8333333333333	GP_Erf_EP_testtailored_2
2	5	92.7083333333333	96.875	GP_Erf_EP_testtailored_2
2	6	92.7083333333333	96.875	GP_Erf_EP_testtailored_2
2	7	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
2	8	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
2	9	94.7916666666667	96.875	GP_Erf_EP_testtailored_2
2	10	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
2	11	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
2	12	96.875	96.875	GP_Erf_EP_testtailored_2
2	13	95.8333333333333	98.9583333333334	GP_Erf_EP_testtailored_2
2	14	96.875	98.9583333333334	GP_Erf_EP_testtailored_2
2	15	96.875	96.875	GP_Erf_EP_testtailored_2
2	16	96.875	96.875	GP_Erf_EP_testtailored_2
2	17	96.875	96.875	GP_Erf_EP_testtailored_2
2	18	96.875	96.875	GP_Erf_EP_testtailored_2
2	19	96.875	96.875	GP_Erf_EP_testtailored_2
2	20	96.875	96.875	GP_Erf_EP_testtailored_2
2	21	96.875	96.875	GP_Erf_EP_testtailored_2
2	22	96.875	98.9583333333334	GP_Erf_EP_testtailored_2
2	23	96.875	96.875	GP_Erf_EP_testtailored_2
2	24	96.875	96.875	GP_Erf_EP_testtailored_2
2	25	96.875	96.875	GP_Erf_EP_testtailored_2
2	26	96.875	96.875	GP_Erf_EP_testtailored_2
2	27	96.875	96.875	GP_Erf_EP_testtailored_2
2	28	96.875	96.875	GP_Erf_EP_testtailored_2
2	29	96.875	96.875	GP_Erf_EP_testtailored_2
2	30	96.875	96.875	GP_Erf_EP_testtailored_2
2	31	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
2	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
3	4	85.4166666666667	90.625	GP_Erf_EP_testtailored_2
3	6	73.75	95.8333333333333	GP_Erf_EP_testtailored_2
3	8	73.75	85.4166666666667	GP_Erf_EP_testtailored_2
3	10	79.1666666666667	96.875	GP_Erf_EP_testtailored_2
3	12	93.75	96.875	GP_Erf_EP_testtailored_2
3	14	92.7083333333333	97.9166666666667	GP_Erf_EP_testtailored_2
3	16	94.7916666666667	97.9166666666667	GP_Erf_EP_testtailored_2
3	18	94.7916666666667	96.875	GP_Erf_EP_testtailored_2
3	20	96.875	96.875	GP_Erf_EP_testtailored_2
3	25	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
3	30	94.7916666666667	96.875	GP_Erf_EP_testtailored_2
3	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
3	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
3	31.4	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
3	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
3	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
3	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
1	2	73.75	73.75	GP_Erf_EP_testtailored_2
1	4	73.75	73.75	GP_Erf_EP_testtailored_2
1	6	73.75	73.75	GP_Erf_EP_testtailored_2
1	8	73.75	73.75	GP_Erf_EP_testtailored_2
1	10	73.75	73.75	GP_Erf_EP_testtailored_2
1	12	73.75	73.75	GP_Erf_EP_testtailored_2
1	14	73.75	73.75	GP_Erf_EP_testtailored_2
1	16	73.75	73.75	GP_Erf_EP_testtailored_2
1	18	73.75	73.75	GP_Erf_EP_testtailored_2
1	20	73.75	73.75	GP_Erf_EP_testtailored_2
1	25	73.75	73.75	GP_Erf_EP_testtailored_2
1	30	73.75	73.75	GP_Erf_EP_testtailored_2
1	31.4	73.75	73.9583333333334	GP_Erf_EP_testtailored_2
1	31.4	73.75	80.2083333333333	GP_Erf_EP_testtailored_2
1	31.4	73.75	81.25	GP_Erf_EP_testtailored_2
1	31.4	73.75	81.25	GP_Erf_EP_testtailored_2
1	31.4	73.75	86.4583333333333	GP_Erf_EP_testtailored_2
1	31.4	75	86.4583333333333	GP_Erf_EP_testtailored_2
4	2	96.875	96.875	GP_Erf_EP_testtailored_2
4	4	96.875	96.875	GP_Erf_EP_testtailored_2
4	6	96.875	96.875	GP_Erf_EP_testtailored_2
4	8	96.875	96.875	GP_Erf_EP_testtailored_2
4	10	96.875	96.875	GP_Erf_EP_testtailored_2
4	12	96.875	96.875	GP_Erf_EP_testtailored_2
4	14	96.875	96.875	GP_Erf_EP_testtailored_2
4	16	96.875	96.875	GP_Erf_EP_testtailored_2
4	18	96.875	96.875	GP_Erf_EP_testtailored_2
4	20	96.875	96.875	GP_Erf_EP_testtailored_2
4	25	96.875	96.875	GP_Erf_EP_testtailored_2
4	30	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
5	2	96.875	96.875	GP_Erf_EP_testtailored_2
5	4	96.875	96.875	GP_Erf_EP_testtailored_2
5	6	96.875	96.875	GP_Erf_EP_testtailored_2
5	8	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
5	10	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
5	12	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
5	14	96.875	98.9583333333334	GP_Erf_EP_testtailored_2
5	16	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
5	18	96.875	98.9583333333334	GP_Erf_EP_testtailored_2
5	20	96.875	98.9583333333334	GP_Erf_EP_testtailored_2
5	25	96.875	96.875	GP_Erf_EP_testtailored_2
5	30	96.875	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	96.875	GP_Erf_EP_testtailored_2
5	31.4	95.8333333333333	96.875	GP_Erf_EP_testtailored_2
5	31.4	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
5	31.4	96.875	97.9166666666667	GP_Erf_EP_testtailored_2
6	2	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	6	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	8	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	10	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	12	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	14	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	16	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	18	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	20	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	25	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	30	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
6	31.4	82.2916666666667	82.2916666666667	GP_Erf_EP_testtailored_2
2	4	73.75	73.75	GP_LIN
2	5	73.75	83.3333333333333	GP_LIN
2	6	79.1666666666667	94.7916666666667	GP_LIN
2	7	83.3333333333333	96.875	GP_LIN
2	8	94.7916666666667	96.875	GP_LIN
2	9	73.75	95.8333333333333	GP_LIN
2	10	73.75	94.7916666666667	GP_LIN
2	11	73.75	96.875	GP_LIN
2	12	73.75	92.7083333333333	GP_LIN
2	13	87.5	92.7083333333333	GP_LIN
2	14	85.4166666666667	94.7916666666667	GP_LIN
2	15	83.3333333333333	92.7083333333333	GP_LIN
2	16	89.5833333333333	93.75	GP_LIN
2	17	92.7083333333333	93.75	GP_LIN
2	18	91.6666666666667	92.7083333333333	GP_LIN
2	19	92.7083333333333	92.7083333333333	GP_LIN
2	20	82.2916666666667	93.75	GP_LIN
2	21	91.6666666666667	92.7083333333333	GP_LIN
2	22	91.6666666666667	94.7916666666667	GP_LIN
2	23	88.5416666666667	91.6666666666667	GP_LIN
2	24	88.5416666666667	95.8333333333333	GP_LIN
2	25	91.6666666666667	93.75	GP_LIN
2	26	88.5416666666667	90.625	GP_LIN
2	27	88.5416666666667	90.625	GP_LIN
2	28	87.5	90.625	GP_LIN
2	29	87.5	92.7083333333333	GP_LIN
2	30	88.5416666666667	92.7083333333333	GP_LIN
2	31	88.5416666666667	93.75	GP_LIN
2	31.4	89.5833333333333	91.6666666666667	GP_LIN
2	31.4	91.6666666666667	93.75	GP_LIN
2	31.4	88.5416666666667	93.75	GP_LIN
2	31.4	87.5	93.75	GP_LIN
2	31.4	88.5416666666667	94.7916666666667	GP_LIN
2	31.4	85.4166666666667	94.7916666666667	GP_LIN
2	31.4	86.4583333333333	94.7916666666667	GP_LIN
2	31.4	87.5	95.8333333333333	GP_LIN
2	31.4	87.5	88.5416666666667	GP_LIN
2	31.4	80.2083333333333	87.5	GP_LIN
2	31.4	85.4166666666667	89.5833333333333	GP_LIN
2	31.4	86.4583333333333	90.625	GP_LIN
2	31.4	85.4166666666667	93.75	GP_LIN
2	31.4	84.375	91.6666666666667	GP_LIN
2	31.4	84.375	90.625	GP_LIN
2	31.4	81.25	91.6666666666667	GP_LIN
2	31.4	81.25	88.5416666666667	GP_LIN
2	31.4	77.0833333333334	90.625	GP_LIN
2	31.4	83.3333333333333	93.75	GP_LIN
2	31.4	85.4166666666667	93.75	GP_LIN
2	31.4	85.4166666666667	93.75	GP_LIN
2	31.4	87.5	92.7083333333333	GP_LIN
2	31.4	81.25	94.7916666666667	GP_LIN
2	31.4	86.4583333333333	92.7083333333333	GP_LIN
2	31.4	84.375	91.6666666666667	GP_LIN
2	31.4	77.0833333333334	87.5	GP_LIN
2	31.4	90.625	93.75	GP_LIN
2	31.4	89.5833333333333	91.6666666666667	GP_LIN
2	31.4	87.5	92.7083333333333	GP_LIN
3	4	73.75	83.3333333333333	GP_LIN
3	6	73.9583333333334	81.25	GP_LIN
3	8	81.25	91.6666666666667	GP_LIN
3	10	84.375	94.7916666666667	GP_LIN
3	12	94.7916666666667	96.875	GP_LIN
3	14	73.75	96.875	GP_LIN
3	16	84.375	95.8333333333333	GP_LIN
3	18	84.375	95.8333333333333	GP_LIN
3	20	84.375	95.8333333333333	GP_LIN
3	25	87.5	95.8333333333333	GP_LIN
3	30	85.4166666666667	91.6666666666667	GP_LIN
3	31.4	86.4583333333333	92.7083333333333	GP_LIN
3	31.4	93.75	94.7916666666667	GP_LIN
3	31.4	93.75	93.75	GP_LIN
3	31.4	94.7916666666667	94.7916666666667	GP_LIN
3	31.4	93.75	94.7916666666667	GP_LIN
3	31.4	93.75	94.7916666666667	GP_LIN
1	2	73.75	81.25	GP_LIN
1	4	73.75	73.75	GP_LIN
1	6	86.4583333333333	93.75	GP_LIN
1	8	91.6666666666667	93.75	GP_LIN
1	10	93.75	94.7916666666667	GP_LIN
1	12	93.75	93.75	GP_LIN
1	14	93.75	93.75	GP_LIN
1	16	93.75	93.75	GP_LIN
1	18	93.75	93.75	GP_LIN
1	20	93.75	93.75	GP_LIN
1	25	93.75	94.7916666666667	GP_LIN
1	30	93.75	94.7916666666667	GP_LIN
1	31.4	93.75	93.75	GP_LIN
1	31.4	93.75	93.75	GP_LIN
1	31.4	93.75	93.75	GP_LIN
1	31.4	91.6666666666667	93.75	GP_LIN
1	31.4	93.75	93.75	GP_LIN
1	31.4	93.75	93.75	GP_LIN
4	2	73.75	73.75	GP_LIN
4	4	73.75	73.75	GP_LIN
4	6	95.8333333333333	96.875	GP_LIN
4	8	95.8333333333333	96.875	GP_LIN
4	10	96.875	96.875	GP_LIN
4	12	96.875	96.875	GP_LIN
4	14	96.875	96.875	GP_LIN
4	16	96.875	96.875	GP_LIN
4	18	96.875	96.875	GP_LIN
4	20	96.875	96.875	GP_LIN
4	25	96.875	96.875	GP_LIN
4	30	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
4	31.4	96.875	96.875	GP_LIN
5	2	73.75	73.75	GP_LIN
5	4	73.75	73.75	GP_LIN
5	6	94.7916666666667	96.875	GP_LIN
5	8	96.875	96.875	GP_LIN
5	10	96.875	96.875	GP_LIN
5	12	96.875	96.875	GP_LIN
5	14	96.875	98.9583333333334	GP_LIN
5	16	96.875	96.875	GP_LIN
5	18	96.875	96.875	GP_LIN
5	20	96.875	96.875	GP_LIN
5	25	96.875	96.875	GP_LIN
5	30	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
5	31.4	96.875	96.875	GP_LIN
6	2	82.2916666666667	82.2916666666667	GP_LIN
6	4	82.2916666666667	82.2916666666667	GP_LIN
6	6	82.2916666666667	82.2916666666667	GP_LIN
6	8	82.2916666666667	82.2916666666667	GP_LIN
6	10	82.2916666666667	82.2916666666667	GP_LIN
6	12	82.2916666666667	82.2916666666667	GP_LIN
6	14	82.2916666666667	82.2916666666667	GP_LIN
6	16	82.2916666666667	82.2916666666667	GP_LIN
6	18	82.2916666666667	82.2916666666667	GP_LIN
6	20	82.2916666666667	82.2916666666667	GP_LIN
6	25	82.2916666666667	82.2916666666667	GP_LIN
6	30	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
6	31.4	82.2916666666667	82.2916666666667	GP_LIN
2	4	92.7083333333333	92.7083333333333	GP_logistic_EP
2	5	92.7083333333333	93.75	GP_logistic_EP
2	6	92.7083333333333	93.75	GP_logistic_EP
2	7	92.7083333333333	95.8333333333333	GP_logistic_EP
2	8	93.75	95.8333333333333	GP_logistic_EP
2	9	91.6666666666667	95.8333333333333	GP_logistic_EP
2	10	92.7083333333333	93.75	GP_logistic_EP
2	11	94.7916666666667	95.8333333333333	GP_logistic_EP
2	12	93.75	95.8333333333333	GP_logistic_EP
2	13	95.8333333333333	95.8333333333333	GP_logistic_EP
2	14	95.8333333333333	95.8333333333333	GP_logistic_EP
2	15	95.8333333333333	95.8333333333333	GP_logistic_EP
2	16	95.8333333333333	95.8333333333333	GP_logistic_EP
2	17	94.7916666666667	95.8333333333333	GP_logistic_EP
2	18	95.8333333333333	96.875	GP_logistic_EP
2	19	94.7916666666667	96.875	GP_logistic_EP
2	20	93.75	96.875	GP_logistic_EP
2	21	93.75	96.875	GP_logistic_EP
2	22	95.8333333333333	96.875	GP_logistic_EP
2	23	95.8333333333333	96.875	GP_logistic_EP
2	24	94.7916666666667	96.875	GP_logistic_EP
2	25	96.875	96.875	GP_logistic_EP
2	26	96.875	96.875	GP_logistic_EP
2	27	96.875	96.875	GP_logistic_EP
2	28	96.875	96.875	GP_logistic_EP
2	29	96.875	96.875	GP_logistic_EP
2	30	96.875	97.9166666666667	GP_logistic_EP
2	31	96.875	97.9166666666667	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
2	31.4	96.875	96.875	GP_logistic_EP
