group	x	y
3	4	90.1754385964912
3	5	96.6666666666667
3	6	95.4385964912281
3	7	95.6140350877193
3	8	95.9649122807018
3	9	95.4385964912281
3	10	95.4385964912281
3	11	95.4385964912281
3	12	95.9649122807018
3	13	96.140350877193
3	14	96.140350877193
3	15	96.6666666666667
3	16	96.140350877193
3	17	95.9649122807018
3	18	96.140350877193
3	19	96.3157894736842
3	20	96.140350877193
3	21	96.140350877193
3	22	97.0175438596491
3	23	97.0175438596491
3	24	97.0175438596491
3	25	96.8421052631579
3	26	59.6491228070175
3	27	67.5438596491228
3	28	96.6666666666667
3	29	84.0350877192983
3	30	83.5087719298246
3	31	75.2631578947369
3	32	48.9473684210526
3	33	58.7719298245614
3	34	57.3684210526316
3	35	59.4736842105263
3	36	66.140350877193
3	37	80.1754385964912
3	38	67.0175438596491
3	39	67.5438596491228
3	40	77.3684210526316
3	41	61.0526315789474
3	42	49.1228070175439
3	43	64.7368421052632
3	44	70.3508771929825
3	45	83.6842105263158
3	46	78.9473684210526
3	47	64.0350877192983
3	48	77.0175438596491
3	49	42.6315789473684
3	50	34.7368421052632
3	51	20.5263157894737
3	52	77.5438596491228
3	53	82.8070175438597
3	54	43.3333333333333
3	55	43.3333333333333
3	56	53.859649122807
3	57	53.3333333333333
3	58	69.1228070175439
3	59	40.5263157894737
3	60	63.5087719298246
7	4	90.1754385964912
7	5	90.1754385964912
7	6	92.280701754386
7	7	93.6842105263158
7	8	91.5789473684211
7	9	91.7543859649123
7	10	94.7368421052632
7	11	95.0877192982456
7	12	96.6666666666667
7	13	94.5614035087719
7	14	94.5614035087719
7	15	95.0877192982456
7	16	94.7368421052632
7	17	94.7368421052632
7	18	95.2631578947368
7	19	94.7368421052632
7	20	94.3859649122807
7	21	95.7894736842105
7	22	96.4912280701754
7	23	95.4385964912281
7	24	94.3859649122807
7	25	95.6140350877193
7	26	96.6666666666667
7	27	95.0877192982456
7	28	96.6666666666667
7	29	95.7894736842105
7	30	95.6140350877193
7	31	94.9122807017544
7	32	95.6140350877193
7	33	95.4385964912281
7	34	95.4385964912281
7	35	95.4385964912281
7	36	95.2631578947368
7	37	94.7368421052632
7	38	95.7894736842105
7	39	95.2631578947368
7	40	94.9122807017544
7	41	95.2631578947368
7	42	94.7368421052632
7	43	95.6140350877193
7	44	96.8421052631579
7	45	95.9649122807018
7	46	96.4912280701754
7	47	96.4912280701754
7	48	97.1929824561404
7	49	96.6666666666667
7	50	94.7368421052632
7	51	97.3684210526316
7	52	95.9649122807018
7	53	96.6666666666667
7	54	96.6666666666667
7	55	97.1929824561404
7	56	96.3157894736842
7	57	97.0175438596491
7	58	97.1929824561404
7	59	97.1929824561404
7	60	97.1929824561404
