group	x	y	showSelected1
2	31.4	95.9649122807018	GP_logistic_EP_testtailored
2	31.4	95.9649122807018	GP_Erf_EP_testtailored
2	31.4	97.5438596491228	GP_Erf_EP_testtailored_2
2	31.4	95.4385964912281	GP_logistic_EP
2	31.4	96.140350877193	GP_logistic_EP_testtailored
2	31.4	95.9649122807018	GP_Erf_EP_testtailored
2	31.4	97.5438596491228	GP_Erf_EP_testtailored_2
2	31.4	95.2631578947368	GP_logistic_EP
2	31.4	95.7894736842105	GP_logistic_EP_testtailored
2	31.4	94.5614035087719	GP_Erf_EP_testtailored
2	31.4	97.5438596491228	GP_Erf_EP_testtailored_2
2	31.4	95.0877192982456	GP_logistic_EP
2	31.4	96.3157894736842	GP_logistic_EP_testtailored
2	31.4	95.7894736842105	GP_Erf_EP_testtailored
2	31.4	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	95.7894736842105	GP_logistic_EP_testtailored
2	31.4	96.3157894736842	GP_Erf_EP_testtailored
2	31.4	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	95.6140350877193	GP_logistic_EP_testtailored
2	31.4	96.8421052631579	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	96.8421052631579	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	97.5438596491228	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	95.9649122807018	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.3157894736842	GP_logistic_EP
2	31.4	96.4912280701754	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	95.6140350877193	GP_logistic_EP_testtailored
2	31.4	97.0175438596491	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.3157894736842	GP_logistic_EP_testtailored
2	31.4	97.3684210526316	GP_Erf_EP_testtailored
2	31.4	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	96.140350877193	GP_logistic_EP
2	31.4	96.3157894736842	GP_logistic_EP_testtailored
3	4	90.8771929824561	GP_Erf_EP_testtailored
3	4	81.0526315789474	GP_Erf_EP_testtailored_2
3	4	81.5789473684211	GP_logistic_EP
3	4	80.1754385964912	GP_logistic_EP_testtailored
3	6	86.6666666666667	GP_Erf_EP_testtailored
3	6	86.6666666666667	GP_Erf_EP_testtailored_2
3	6	88.421052631579	GP_logistic_EP
3	6	83.6842105263158	GP_logistic_EP_testtailored
3	8	75.6140350877193	GP_Erf_EP_testtailored
3	8	85.6140350877193	GP_Erf_EP_testtailored_2
3	8	87.8947368421053	GP_logistic_EP
3	8	86.140350877193	GP_logistic_EP_testtailored
3	10	88.7719298245614	GP_Erf_EP_testtailored
3	10	85.7894736842105	GP_Erf_EP_testtailored_2
3	10	88.5964912280702	GP_logistic_EP
3	10	86.4912280701755	GP_logistic_EP_testtailored
3	12	88.9473684210526	GP_Erf_EP_testtailored
3	12	89.1228070175439	GP_Erf_EP_testtailored_2
3	12	86.4912280701755	GP_logistic_EP
3	12	85.6140350877193	GP_logistic_EP_testtailored
3	14	92.4561403508772	GP_Erf_EP_testtailored
3	14	93.6842105263158	GP_Erf_EP_testtailored_2
3	14	87.8947368421053	GP_logistic_EP
3	14	85.0877192982456	GP_logistic_EP_testtailored
3	16	94.5614035087719	GP_Erf_EP_testtailored
3	16	95.7894736842105	GP_Erf_EP_testtailored_2
3	16	89.2982456140351	GP_logistic_EP
3	16	90.7017543859649	GP_logistic_EP_testtailored
3	18	89.2982456140351	GP_Erf_EP_testtailored
3	18	94.9122807017544	GP_Erf_EP_testtailored_2
3	18	90.3508771929825	GP_logistic_EP
3	18	92.280701754386	GP_logistic_EP_testtailored
3	20	95.4385964912281	GP_Erf_EP_testtailored
3	20	94.2105263157895	GP_Erf_EP_testtailored_2
3	20	90.1754385964912	GP_logistic_EP
3	20	93.6842105263158	GP_logistic_EP_testtailored
3	25	97.5438596491228	GP_Erf_EP_testtailored
3	25	97.0175438596491	GP_Erf_EP_testtailored_2
3	25	92.4561403508772	GP_logistic_EP
3	25	93.5087719298246	GP_logistic_EP_testtailored
3	30	97.719298245614	GP_Erf_EP_testtailored
3	30	94.9122807017544	GP_Erf_EP_testtailored_2
3	30	97.8947368421053	GP_logistic_EP
3	30	96.3157894736842	GP_logistic_EP_testtailored
3	31.4	98.2456140350877	GP_Erf_EP_testtailored
3	31.4	95.9649122807018	GP_Erf_EP_testtailored_2
3	31.4	97.719298245614	GP_logistic_EP
3	31.4	96.140350877193	GP_logistic_EP_testtailored
3	31.4	97.1929824561404	GP_Erf_EP_testtailored
3	31.4	95.9649122807018	GP_Erf_EP_testtailored_2
3	31.4	97.1929824561404	GP_logistic_EP
3	31.4	96.4912280701754	GP_logistic_EP_testtailored
3	31.4	97.3684210526316	GP_Erf_EP_testtailored
3	31.4	95.7894736842105	GP_Erf_EP_testtailored_2
3	31.4	96.4912280701754	GP_logistic_EP
3	31.4	97.8947368421053	GP_logistic_EP_testtailored
3	31.4	97.8947368421053	GP_Erf_EP_testtailored
3	31.4	97.0175438596491	GP_Erf_EP_testtailored_2
3	31.4	97.5438596491228	GP_logistic_EP
3	31.4	97.1929824561404	GP_logistic_EP_testtailored
3	31.4	97.5438596491228	GP_Erf_EP_testtailored
3	31.4	95.9649122807018	GP_Erf_EP_testtailored_2
3	31.4	96.140350877193	GP_logistic_EP
3	31.4	97.719298245614	GP_logistic_EP_testtailored
3	31.4	97.719298245614	GP_Erf_EP_testtailored
3	31.4	97.1929824561404	GP_Erf_EP_testtailored_2
3	31.4	97.5438596491228	GP_logistic_EP
3	31.4	97.1929824561404	GP_logistic_EP_testtailored
4	2	73.75	GP_Erf_EP_testtailored
4	2	73.75	GP_Erf_EP_testtailored_2
4	2	73.75	GP_logistic_EP
4	2	73.75	GP_logistic_EP_testtailored
4	4	73.75	GP_Erf_EP_testtailored
4	4	73.75	GP_Erf_EP_testtailored_2
4	4	73.75	GP_logistic_EP
4	4	73.75	GP_logistic_EP_testtailored
4	6	73.75	GP_Erf_EP_testtailored
4	6	73.75	GP_Erf_EP_testtailored_2
4	6	73.75	GP_logistic_EP
4	6	81.5789473684211	GP_logistic_EP_testtailored
4	8	73.75	GP_Erf_EP_testtailored
4	8	74.0350877192983	GP_Erf_EP_testtailored_2
4	8	73.75	GP_logistic_EP
4	8	83.1578947368421	GP_logistic_EP_testtailored
4	10	73.75	GP_Erf_EP_testtailored
4	10	92.9824561403509	GP_Erf_EP_testtailored_2
4	10	73.75	GP_logistic_EP
4	10	83.1578947368421	GP_logistic_EP_testtailored
4	12	90	GP_Erf_EP_testtailored
4	12	93.6842105263158	GP_Erf_EP_testtailored_2
4	12	73.75	GP_logistic_EP
4	12	83.1578947368421	GP_logistic_EP_testtailored
4	14	89.8245614035088	GP_Erf_EP_testtailored
4	14	94.2105263157895	GP_Erf_EP_testtailored_2
4	14	84.7368421052632	GP_logistic_EP
4	14	87.719298245614	GP_logistic_EP_testtailored
4	16	89.8245614035088	GP_Erf_EP_testtailored
4	16	95.7894736842105	GP_Erf_EP_testtailored_2
4	16	84.7368421052632	GP_logistic_EP
4	16	87.1929824561404	GP_logistic_EP_testtailored
4	18	92.280701754386	GP_Erf_EP_testtailored
4	18	95.7894736842105	GP_Erf_EP_testtailored_2
4	18	81.5789473684211	GP_logistic_EP
4	18	90	GP_logistic_EP_testtailored
4	20	92.280701754386	GP_Erf_EP_testtailored
4	20	95.7894736842105	GP_Erf_EP_testtailored_2
4	20	84.7368421052632	GP_logistic_EP
4	20	91.0526315789474	GP_logistic_EP_testtailored
4	25	94.3859649122807	GP_Erf_EP_testtailored
4	25	95.9649122807018	GP_Erf_EP_testtailored_2
4	25	93.859649122807	GP_logistic_EP
4	25	91.0526315789474	GP_logistic_EP_testtailored
4	30	94.7368421052632	GP_Erf_EP_testtailored
4	30	96.4912280701754	GP_Erf_EP_testtailored_2
4	30	93.859649122807	GP_logistic_EP
4	30	91.2280701754386	GP_logistic_EP_testtailored
4	31.4	95.6140350877193	GP_Erf_EP_testtailored
4	31.4	96.4912280701754	GP_Erf_EP_testtailored_2
4	31.4	94.3859649122807	GP_logistic_EP
4	31.4	92.9824561403509	GP_logistic_EP_testtailored
4	31.4	96.3157894736842	GP_Erf_EP_testtailored
4	31.4	96.4912280701754	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	GP_logistic_EP
4	31.4	92.9824561403509	GP_logistic_EP_testtailored
4	31.4	96.4912280701754	GP_Erf_EP_testtailored
4	31.4	96.4912280701754	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	GP_logistic_EP
4	31.4	96.3157894736842	GP_logistic_EP_testtailored
4	31.4	96.4912280701754	GP_Erf_EP_testtailored
4	31.4	96.3157894736842	GP_Erf_EP_testtailored_2
4	31.4	96.140350877193	GP_logistic_EP
4	31.4	96.3157894736842	GP_logistic_EP_testtailored
4	31.4	96.3157894736842	GP_Erf_EP_testtailored
4	31.4	96.6666666666667	GP_Erf_EP_testtailored_2
4	31.4	96.140350877193	GP_logistic_EP
4	31.4	96.3157894736842	GP_logistic_EP_testtailored
4	31.4	96.8421052631579	GP_Erf_EP_testtailored
4	31.4	96.6666666666667	GP_Erf_EP_testtailored_2
4	31.4	96.140350877193	GP_logistic_EP
4	31.4	96.6666666666667	GP_logistic_EP_testtailored
5	2	73.75	GP_Erf_EP_testtailored
5	2	73.75	GP_Erf_EP_testtailored_2
5	2	73.75	GP_logistic_EP
5	2	73.75	GP_logistic_EP_testtailored
5	4	75.0877192982456	GP_Erf_EP_testtailored
5	4	75.4385964912281	GP_Erf_EP_testtailored_2
5	4	73.75	GP_logistic_EP
5	4	78.5964912280702	GP_logistic_EP_testtailored
5	6	78.7719298245614	GP_Erf_EP_testtailored
5	6	83.3333333333333	GP_Erf_EP_testtailored_2
5	6	74.9122807017544	GP_logistic_EP
5	6	81.7543859649123	GP_logistic_EP_testtailored
5	8	82.6315789473684	GP_Erf_EP_testtailored
5	8	87.719298245614	GP_Erf_EP_testtailored_2
5	8	82.9824561403509	GP_logistic_EP
5	8	78.2456140350877	GP_logistic_EP_testtailored
5	10	73.75	GP_Erf_EP_testtailored
5	10	86.3157894736842	GP_Erf_EP_testtailored_2
5	10	81.5789473684211	GP_logistic_EP
5	10	80.1754385964912	GP_logistic_EP_testtailored
5	12	90	GP_Erf_EP_testtailored
5	12	97.1929824561404	GP_Erf_EP_testtailored_2
5	12	81.5789473684211	GP_logistic_EP
5	12	80.1754385964912	GP_logistic_EP_testtailored
5	14	87.719298245614	GP_Erf_EP_testtailored
5	14	97.1929824561404	GP_Erf_EP_testtailored_2
5	14	90.8771929824561	GP_logistic_EP
5	14	80.1754385964912	GP_logistic_EP_testtailored
5	16	91.5789473684211	GP_Erf_EP_testtailored
5	16	97.1929824561404	GP_Erf_EP_testtailored_2
5	16	90.7017543859649	GP_logistic_EP
5	16	91.7543859649123	GP_logistic_EP_testtailored
5	18	95.0877192982456	GP_Erf_EP_testtailored
5	18	97.1929824561404	GP_Erf_EP_testtailored_2
5	18	91.7543859649123	GP_logistic_EP
5	18	91.7543859649123	GP_logistic_EP_testtailored
5	20	95.0877192982456	GP_Erf_EP_testtailored
5	20	97.1929824561404	GP_Erf_EP_testtailored_2
5	20	96.8421052631579	GP_logistic_EP
5	20	91.5789473684211	GP_logistic_EP_testtailored
5	25	97.5438596491228	GP_Erf_EP_testtailored
5	25	97.5438596491228	GP_Erf_EP_testtailored_2
5	25	97.1929824561404	GP_logistic_EP
5	25	97.0175438596491	GP_logistic_EP_testtailored
5	30	97.719298245614	GP_Erf_EP_testtailored
5	30	97.8947368421053	GP_Erf_EP_testtailored_2
5	30	97.5438596491228	GP_logistic_EP
5	30	96.4912280701754	GP_logistic_EP_testtailored
5	31.4	98.2456140350877	GP_Erf_EP_testtailored
5	31.4	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.3684210526316	GP_logistic_EP
5	31.4	97.719298245614	GP_logistic_EP_testtailored
5	31.4	97.8947368421053	GP_Erf_EP_testtailored
5	31.4	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.3684210526316	GP_logistic_EP
5	31.4	98.0701754385965	GP_logistic_EP_testtailored
5	31.4	98.0701754385965	GP_Erf_EP_testtailored
5	31.4	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.3684210526316	GP_logistic_EP
5	31.4	98.0701754385965	GP_logistic_EP_testtailored
5	31.4	98.0701754385965	GP_Erf_EP_testtailored
5	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
5	31.4	97.3684210526316	GP_logistic_EP
5	31.4	98.0701754385965	GP_logistic_EP_testtailored
5	31.4	98.2456140350877	GP_Erf_EP_testtailored
5	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
5	31.4	97.719298245614	GP_logistic_EP
5	31.4	98.0701754385965	GP_logistic_EP_testtailored
5	31.4	98.2456140350877	GP_Erf_EP_testtailored
5	31.4	98.0701754385965	GP_Erf_EP_testtailored_2
5	31.4	97.719298245614	GP_logistic_EP
5	31.4	98.0701754385965	GP_logistic_EP_testtailored
6	2	91.0526315789474	GP_Erf_EP_testtailored
6	2	91.0526315789474	GP_Erf_EP_testtailored_2
6	2	91.0526315789474	GP_logistic_EP
6	2	91.0526315789474	GP_logistic_EP_testtailored
6	4	91.0526315789474	GP_Erf_EP_testtailored
6	4	91.0526315789474	GP_Erf_EP_testtailored_2
6	4	91.0526315789474	GP_logistic_EP
6	4	91.0526315789474	GP_logistic_EP_testtailored
6	6	91.0526315789474	GP_Erf_EP_testtailored
6	6	91.0526315789474	GP_Erf_EP_testtailored_2
6	6	91.0526315789474	GP_logistic_EP
