group	x	ymin	ymax
3	7	83.3333333333333	96.875
3	8	94.7916666666667	96.875
3	9	69.7916666666667	95.8333333333333
3	10	47.9166666666667	94.7916666666667
3	11	46.875	96.875
3	12	63.5416666666667	92.7083333333333
3	13	87.5	92.7083333333333
3	14	85.4166666666667	94.7916666666667
3	15	83.3333333333333	92.7083333333333
3	16	89.5833333333333	93.75
3	17	92.7083333333333	93.75
3	18	91.6666666666667	92.7083333333333
3	19	92.7083333333333	92.7083333333333
3	20	82.2916666666667	93.75
3	21	91.6666666666667	92.7083333333333
3	22	91.6666666666667	94.7916666666667
3	23	88.5416666666667	91.6666666666667
3	24	88.5416666666667	95.8333333333333
3	25	91.6666666666667	93.75
3	26	88.5416666666667	90.625
3	27	88.5416666666667	90.625
3	28	87.5	90.625
3	29	87.5	92.7083333333333
3	30	88.5416666666667	92.7083333333333
3	31	88.5416666666667	93.75
3	32	89.5833333333333	91.6666666666667
3	33	91.6666666666667	93.75
3	34	88.5416666666667	93.75
3	35	87.5	93.75
3	36	88.5416666666667	94.7916666666667
3	37	85.4166666666667	94.7916666666667
3	38	86.4583333333333	94.7916666666667
3	39	87.5	95.8333333333333
3	40	87.5	88.5416666666667
3	41	80.2083333333333	87.5
3	42	85.4166666666667	89.5833333333333
3	43	86.4583333333333	90.625
3	44	85.4166666666667	93.75
3	45	84.375	91.6666666666667
3	46	84.375	90.625
3	47	81.25	91.6666666666667
3	48	81.25	88.5416666666667
3	49	77.0833333333334	90.625
3	50	83.3333333333333	93.75
3	51	85.4166666666667	93.75
3	52	85.4166666666667	93.75
3	53	87.5	92.7083333333333
3	54	81.25	94.7916666666667
3	55	86.4583333333333	92.7083333333333
3	56	84.375	91.6666666666667
3	57	77.0833333333334	87.5
3	58	90.625	93.75
3	59	89.5833333333333	91.6666666666667
3	60	87.5	92.7083333333333
4	4	92.7083333333333	92.7083333333333
4	5	92.7083333333333	93.75
4	6	92.7083333333333	93.75
4	7	92.7083333333333	95.8333333333333
4	8	93.75	95.8333333333333
4	9	91.6666666666667	95.8333333333333
4	10	92.7083333333333	93.75
4	11	94.7916666666667	95.8333333333333
4	12	93.75	95.8333333333333
4	13	95.8333333333333	95.8333333333333
4	14	95.8333333333333	95.8333333333333
4	15	95.8333333333333	95.8333333333333
4	16	95.8333333333333	95.8333333333333
4	17	94.7916666666667	95.8333333333333
4	18	95.8333333333333	96.875
4	19	94.7916666666667	96.875
4	20	93.75	96.875
4	21	93.75	96.875
4	22	95.8333333333333	96.875
4	23	95.8333333333333	96.875
4	24	94.7916666666667	96.875
4	25	96.875	96.875
4	26	96.875	96.875
4	27	96.875	96.875
4	28	96.875	96.875
4	29	96.875	96.875
4	30	96.875	97.9166666666667
4	31	96.875	97.9166666666667
4	32	96.875	96.875
4	33	96.875	96.875
4	34	96.875	96.875
4	35	96.875	96.875
4	36	96.875	96.875
4	37	96.875	96.875
4	38	96.875	96.875
4	39	96.875	96.875
4	40	96.875	96.875
4	41	96.875	96.875
4	42	96.875	96.875
4	43	96.875	96.875
4	44	96.875	96.875
4	45	96.875	96.875
4	46	96.875	96.875
4	47	96.875	96.875
4	48	96.875	96.875
4	49	96.875	96.875
4	50	96.875	96.875
4	51	96.875	96.875
4	52	96.875	96.875
4	53	96.875	96.875
4	54	96.875	96.875
4	55	96.875	96.875
4	56	96.875	96.875
4	57	96.875	96.875
4	58	96.875	97.9166666666667
4	59	96.875	97.9166666666667
4	60	96.875	97.9166666666667
5	4	20.8333333333333	92.7083333333333
5	5	67.7083333333334	92.7083333333333
5	6	92.7083333333333	92.7083333333333
5	7	92.7083333333333	92.7083333333333
5	8	92.7083333333333	95.8333333333333
5	9	95.8333333333333	96.875
5	10	95.8333333333333	96.875
5	11	95.8333333333333	96.875
5	12	95.8333333333333	96.875
5	13	95.8333333333333	96.875
5	14	95.8333333333333	96.875
5	15	96.875	96.875
5	16	96.875	96.875
5	17	96.875	96.875
5	18	96.875	96.875
5	19	96.875	96.875
5	20	96.875	96.875
5	21	96.875	96.875
5	22	96.875	97.9166666666667
5	23	96.875	97.9166666666667
5	24	96.875	97.9166666666667
5	25	96.875	97.9166666666667
5	26	96.875	97.9166666666667
5	27	96.875	97.9166666666667
5	28	96.875	97.9166666666667
5	29	96.875	97.9166666666667
5	30	96.875	97.9166666666667
5	31	96.875	97.9166666666667
5	32	96.875	97.9166666666667
5	33	97.9166666666667	97.9166666666667
5	34	96.875	97.9166666666667
5	35	96.875	97.9166666666667
5	36	96.875	97.9166666666667
5	37	96.875	97.9166666666667
5	38	97.9166666666667	97.9166666666667
5	39	97.9166666666667	97.9166666666667
5	40	96.875	97.9166666666667
5	41	96.875	97.9166666666667
5	42	96.875	97.9166666666667
5	43	96.875	97.9166666666667
5	44	96.875	96.875
5	45	96.875	97.9166666666667
5	46	96.875	96.875
5	47	96.875	97.9166666666667
5	48	96.875	96.875
5	49	96.875	96.875
5	50	96.875	96.875
5	51	96.875	96.875
5	52	96.875	97.9166666666667
5	53	97.9166666666667	97.9166666666667
5	54	97.9166666666667	97.9166666666667
5	55	96.875	97.9166666666667
5	56	96.875	97.9166666666667
5	57	96.875	97.9166666666667
5	58	96.875	97.9166666666667
5	59	96.875	97.9166666666667
5	60	96.875	97.9166666666667
6	4	17.7083333333333	95.8333333333333
6	5	95.8333333333333	96.875
6	6	92.7083333333333	96.875
6	7	92.7083333333333	96.875
6	8	92.7083333333333	95.8333333333333
6	9	92.7083333333333	96.875
6	10	92.7083333333333	96.875
6	11	93.75	96.875
6	12	92.7083333333333	96.875
6	13	92.7083333333333	96.875
6	14	94.7916666666667	96.875
6	15	94.7916666666667	96.875
6	16	94.7916666666667	95.8333333333333
6	17	94.7916666666667	96.875
6	18	94.7916666666667	96.875
6	19	95.8333333333333	96.875
6	20	96.875	96.875
6	21	96.875	96.875
6	22	96.875	96.875
6	23	96.875	96.875
6	24	96.875	96.875
6	25	94.7916666666667	96.875
6	26	96.875	96.875
6	27	95.8333333333333	96.875
6	28	94.7916666666667	96.875
6	29	94.7916666666667	96.875
6	30	95.8333333333333	96.875
6	31	94.7916666666667	96.875
6	32	94.7916666666667	96.875
6	33	94.7916666666667	96.875
6	34	96.875	96.875
6	35	96.875	96.875
6	36	96.875	96.875
6	37	96.875	96.875
6	38	96.875	96.875
6	39	96.875	96.875
6	40	92.7083333333333	96.875
6	41	92.7083333333333	96.875
6	42	96.875	96.875
6	43	92.7083333333333	96.875
6	44	94.7916666666667	96.875
6	45	89.5833333333333	96.875
6	46	90.625	96.875
6	47	94.7916666666667	96.875
6	48	94.7916666666667	96.875
6	49	94.7916666666667	96.875
6	50	94.7916666666667	96.875
6	51	92.7083333333333	96.875
6	52	96.875	97.9166666666667
6	53	92.7083333333333	96.875
6	54	92.7083333333333	96.875
6	55	96.875	97.9166666666667
6	56	92.7083333333333	96.875
6	57	92.7083333333333	96.875
6	58	59.375	96.875
6	59	59.375	96.875
6	60	81.25	96.875
