group	x	y	showSelected1
2	8	94.7916666666667	GP_Erf_EP_testtailored
2	8	96.875	GP_Erf_EP_testtailored_2
2	8	94.7916666666667	GP_LIN
2	8	93.75	GP_logistic_EP
2	8	92.7083333333333	GP_logistic_EP_testtailored
2	8	92.7083333333333	GP_matlab
2	9	95.8333333333333	GP_Erf_EP_testtailored
2	9	96.875	GP_Erf_EP_testtailored_2
2	9	83.3333333333333	GP_LIN
2	9	92.7083333333333	GP_logistic_EP
2	9	95.8333333333333	GP_logistic_EP_testtailored
2	9	93.75	GP_matlab
2	10	95.8333333333333	GP_Erf_EP_testtailored
2	10	96.875	GP_Erf_EP_testtailored_2
2	10	73.75	GP_LIN
2	10	93.75	GP_logistic_EP
2	10	96.875	GP_logistic_EP_testtailored
2	10	95.8333333333333	GP_matlab
2	11	95.8333333333333	GP_Erf_EP_testtailored
2	11	96.875	GP_Erf_EP_testtailored_2
2	11	95.8333333333333	GP_LIN
2	11	95.8333333333333	GP_logistic_EP
2	11	96.875	GP_logistic_EP_testtailored
2	11	94.7916666666667	GP_matlab
2	12	95.8333333333333	GP_Erf_EP_testtailored
2	12	96.875	GP_Erf_EP_testtailored_2
2	12	92.7083333333333	GP_LIN
2	12	94.7916666666667	GP_logistic_EP
2	12	95.8333333333333	GP_logistic_EP_testtailored
2	12	94.7916666666667	GP_matlab
2	13	96.875	GP_Erf_EP_testtailored
2	13	96.875	GP_Erf_EP_testtailored_2
2	13	89.5833333333333	GP_LIN
2	13	95.8333333333333	GP_logistic_EP
2	13	95.8333333333333	GP_logistic_EP_testtailored
2	13	95.8333333333333	GP_matlab
2	14	96.875	GP_Erf_EP_testtailored
2	14	96.875	GP_Erf_EP_testtailored_2
2	14	92.7083333333333	GP_LIN
2	14	95.8333333333333	GP_logistic_EP
2	14	96.875	GP_logistic_EP_testtailored
2	14	94.7916666666667	GP_matlab
2	15	96.875	GP_Erf_EP_testtailored
2	15	96.875	GP_Erf_EP_testtailored_2
2	15	87.5	GP_LIN
2	15	95.8333333333333	GP_logistic_EP
2	15	96.875	GP_logistic_EP_testtailored
2	15	94.7916666666667	GP_matlab
2	16	96.875	GP_Erf_EP_testtailored
2	16	96.875	GP_Erf_EP_testtailored_2
2	16	92.7083333333333	GP_LIN
2	16	95.8333333333333	GP_logistic_EP
2	16	96.875	GP_logistic_EP_testtailored
2	16	94.7916666666667	GP_matlab
2	17	96.875	GP_Erf_EP_testtailored
2	17	96.875	GP_Erf_EP_testtailored_2
2	17	92.7083333333333	GP_LIN
2	17	95.8333333333333	GP_logistic_EP
2	17	96.875	GP_logistic_EP_testtailored
2	17	95.8333333333333	GP_matlab
2	18	96.875	GP_Erf_EP_testtailored
2	18	96.875	GP_Erf_EP_testtailored_2
2	18	92.7083333333333	GP_LIN
2	18	95.8333333333333	GP_logistic_EP
2	18	96.875	GP_logistic_EP_testtailored
2	18	96.875	GP_matlab
2	19	96.875	GP_Erf_EP_testtailored
2	19	96.875	GP_Erf_EP_testtailored_2
2	19	92.7083333333333	GP_LIN
2	19	95.8333333333333	GP_logistic_EP
2	19	96.875	GP_logistic_EP_testtailored
2	19	96.875	GP_matlab
2	20	97.9166666666667	GP_Erf_EP_testtailored
2	20	96.875	GP_Erf_EP_testtailored_2
2	20	82.2916666666667	GP_LIN
2	20	95.8333333333333	GP_logistic_EP
2	20	96.875	GP_logistic_EP_testtailored
2	20	96.875	GP_matlab
2	21	97.9166666666667	GP_Erf_EP_testtailored
2	21	96.875	GP_Erf_EP_testtailored_2
2	21	92.7083333333333	GP_LIN
2	21	94.7916666666667	GP_logistic_EP
2	21	96.875	GP_logistic_EP_testtailored
2	21	96.875	GP_matlab
2	22	97.9166666666667	GP_Erf_EP_testtailored
2	22	96.875	GP_Erf_EP_testtailored_2
2	22	92.7083333333333	GP_LIN
2	22	95.8333333333333	GP_logistic_EP
2	22	96.875	GP_logistic_EP_testtailored
2	22	96.875	GP_matlab
2	23	97.9166666666667	GP_Erf_EP_testtailored
2	23	96.875	GP_Erf_EP_testtailored_2
2	23	91.6666666666667	GP_LIN
2	23	95.8333333333333	GP_logistic_EP
2	23	96.875	GP_logistic_EP_testtailored
2	23	96.875	GP_matlab
2	24	97.9166666666667	GP_Erf_EP_testtailored
2	24	96.875	GP_Erf_EP_testtailored_2
2	24	91.6666666666667	GP_LIN
2	24	95.8333333333333	GP_logistic_EP
2	24	96.875	GP_logistic_EP_testtailored
2	24	96.875	GP_matlab
2	25	96.875	GP_Erf_EP_testtailored
2	25	96.875	GP_Erf_EP_testtailored_2
2	25	92.7083333333333	GP_LIN
2	25	96.875	GP_logistic_EP
2	25	97.9166666666667	GP_logistic_EP_testtailored
2	25	96.875	GP_matlab
2	26	97.9166666666667	GP_Erf_EP_testtailored
2	26	96.875	GP_Erf_EP_testtailored_2
2	26	89.5833333333333	GP_LIN
2	26	96.875	GP_logistic_EP
2	26	97.9166666666667	GP_logistic_EP_testtailored
2	26	96.875	GP_matlab
2	27	97.9166666666667	GP_Erf_EP_testtailored
2	27	96.875	GP_Erf_EP_testtailored_2
2	27	90.625	GP_LIN
2	27	96.875	GP_logistic_EP
2	27	97.9166666666667	GP_logistic_EP_testtailored
2	27	96.875	GP_matlab
2	28	96.875	GP_Erf_EP_testtailored
2	28	96.875	GP_Erf_EP_testtailored_2
2	28	90.625	GP_LIN
2	28	96.875	GP_logistic_EP
2	28	97.9166666666667	GP_logistic_EP_testtailored
2	28	96.875	GP_matlab
2	29	97.9166666666667	GP_Erf_EP_testtailored
2	29	96.875	GP_Erf_EP_testtailored_2
2	29	90.625	GP_LIN
2	29	96.875	GP_logistic_EP
2	29	97.9166666666667	GP_logistic_EP_testtailored
2	29	96.875	GP_matlab
2	30	97.9166666666667	GP_Erf_EP_testtailored
2	30	96.875	GP_Erf_EP_testtailored_2
2	30	90.625	GP_LIN
2	30	96.875	GP_logistic_EP
2	30	97.9166666666667	GP_logistic_EP_testtailored
2	30	96.875	GP_matlab
2	31	97.9166666666667	GP_Erf_EP_testtailored
2	31	96.875	GP_Erf_EP_testtailored_2
2	31	90.625	GP_LIN
2	31	96.875	GP_logistic_EP
2	31	96.875	GP_logistic_EP_testtailored
2	31	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	91.6666666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	93.75	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	92.7083333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	86.4583333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	87.5	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	85.4166666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	92.7083333333333	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	86.4583333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	87.5	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	85.4166666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	85.4166666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	94.7916666666667	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	88.5416666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	94.7916666666667	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	86.4583333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	85.4166666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	83.3333333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	91.6666666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	95.8333333333333	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	91.6666666666667	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	92.7083333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	90.625	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	97.9166666666667	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	87.5	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	86.4583333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	84.375	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	92.7083333333333	GP_LIN
2	31.4	97.9166666666667	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	89.5833333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	96.875	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
2	31.4	96.875	GP_Erf_EP_testtailored
2	31.4	96.875	GP_Erf_EP_testtailored_2
2	31.4	92.7083333333333	GP_LIN
2	31.4	96.875	GP_logistic_EP
2	31.4	97.9166666666667	GP_logistic_EP_testtailored
2	31.4	96.875	GP_matlab
3	4	92.7083333333333	GP_Erf_EP_testtailored
3	4	89.5833333333333	GP_Erf_EP_testtailored_2
3	4	73.75	GP_LIN
3	4	96.875	GP_logistic_EP
3	4	84.375	GP_logistic_EP_testtailored
3	4	73.75	GP_matlab
3	6	73.75	GP_Erf_EP_testtailored
3	6	79.1666666666667	GP_Erf_EP_testtailored_2
3	6	73.9583333333334	GP_LIN
3	6	95.8333333333333	GP_logistic_EP
3	6	73.75	GP_logistic_EP_testtailored
3	6	81.25	GP_matlab
3	8	73.75	GP_Erf_EP_testtailored
3	8	77.0833333333334	GP_Erf_EP_testtailored_2
3	8	85.4166666666667	GP_LIN
3	8	88.5416666666667	GP_logistic_EP
3	8	86.4583333333333	GP_logistic_EP_testtailored
3	8	83.3333333333333	GP_matlab
3	10	89.5833333333333	GP_Erf_EP_testtailored
3	10	92.7083333333333	GP_Erf_EP_testtailored_2
3	10	87.5	GP_LIN
3	10	84.375	GP_logistic_EP
3	10	90.625	GP_logistic_EP_testtailored
3	10	83.3333333333333	GP_matlab
3	12	89.5833333333333	GP_Erf_EP_testtailored
3	12	95.8333333333333	GP_Erf_EP_testtailored_2
3	12	95.8333333333333	GP_LIN
3	12	96.875	GP_logistic_EP
3	12	91.6666666666667	GP_logistic_EP_testtailored
3	12	80.2083333333333	GP_matlab
3	14	90.625	GP_Erf_EP_testtailored
3	14	96.875	GP_Erf_EP_testtailored_2
3	14	95.8333333333333	GP_LIN
3	14	94.7916666666667	GP_logistic_EP
3	14	93.75	GP_logistic_EP_testtailored
3	14	92.7083333333333	GP_matlab
3	16	95.8333333333333	GP_Erf_EP_testtailored
3	16	96.875	GP_Erf_EP_testtailored_2
3	16	92.7083333333333	GP_LIN
3	16	97.9166666666667	GP_logistic_EP
3	16	94.7916666666667	GP_logistic_EP_testtailored
3	16	81.25	GP_matlab
3	18	94.7916666666667	GP_Erf_EP_testtailored
3	18	95.8333333333333	GP_Erf_EP_testtailored_2
3	18	84.375	GP_LIN
3	18	85.4166666666667	GP_logistic_EP
3	18	95.8333333333333	GP_logistic_EP_testtailored
3	18	94.7916666666667	GP_matlab
3	20	95.8333333333333	GP_Erf_EP_testtailored
3	20	96.875	GP_Erf_EP_testtailored_2
3	20	86.4583333333333	GP_LIN
3	20	95.8333333333333	GP_logistic_EP
3	20	94.7916666666667	GP_logistic_EP_testtailored
3	20	96.875	GP_matlab
3	25	95.8333333333333	GP_Erf_EP_testtailored
3	25	95.8333333333333	GP_Erf_EP_testtailored_2
3	25	92.7083333333333	GP_LIN
3	25	96.875	GP_logistic_EP
3	25	94.7916666666667	GP_logistic_EP_testtailored
3	25	95.8333333333333	GP_matlab
3	30	95.8333333333333	GP_Erf_EP_testtailored
3	30	96.875	GP_Erf_EP_testtailored_2
3	30	87.5	GP_LIN
3	30	94.7916666666667	GP_logistic_EP
3	30	94.7916666666667	GP_logistic_EP_testtailored
3	30	95.8333333333333	GP_matlab
3	31.4	95.8333333333333	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	90.625	GP_LIN
3	31.4	96.875	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	94.7916666666667	GP_matlab
3	31.4	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	93.75	GP_LIN
3	31.4	95.8333333333333	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	GP_matlab
3	31.4	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	93.75	GP_LIN
3	31.4	95.8333333333333	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	94.7916666666667	GP_matlab
3	31.4	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	94.7916666666667	GP_LIN
3	31.4	95.8333333333333	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	96.875	GP_matlab
3	31.4	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	94.7916666666667	GP_LIN
3	31.4	95.8333333333333	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	88.5416666666667	GP_matlab
3	31.4	96.875	GP_Erf_EP_testtailored
3	31.4	96.875	GP_Erf_EP_testtailored_2
3	31.4	94.7916666666667	GP_LIN
3	31.4	96.875	GP_logistic_EP
3	31.4	96.875	GP_logistic_EP_testtailored
3	31.4	95.8333333333333	GP_matlab
4	2	96.875	GP_Erf_EP_testtailored
4	2	96.875	GP_Erf_EP_testtailored_2
4	2	73.75	GP_LIN
4	2	96.875	GP_logistic_EP
4	2	96.875	GP_logistic_EP_testtailored
4	2	73.75	GP_matlab
4	4	96.875	GP_Erf_EP_testtailored
4	4	96.875	GP_Erf_EP_testtailored_2
4	4	73.75	GP_LIN
4	4	96.875	GP_logistic_EP
4	4	96.875	GP_logistic_EP_testtailored
4	4	73.75	GP_matlab
4	6	96.875	GP_Erf_EP_testtailored
4	6	96.875	GP_Erf_EP_testtailored_2
4	6	96.875	GP_LIN
4	6	96.875	GP_logistic_EP
4	6	96.875	GP_logistic_EP_testtailored
4	6	94.7916666666667	GP_matlab
4	8	96.875	GP_Erf_EP_testtailored
4	8	96.875	GP_Erf_EP_testtailored_2
4	8	96.875	GP_LIN
4	8	96.875	GP_logistic_EP
4	8	96.875	GP_logistic_EP_testtailored
4	8	94.7916666666667	GP_matlab
4	10	96.875	GP_Erf_EP_testtailored
4	10	96.875	GP_Erf_EP_testtailored_2
4	10	96.875	GP_LIN
4	10	96.875	GP_logistic_EP
4	10	96.875	GP_logistic_EP_testtailored
4	10	96.875	GP_matlab
4	12	96.875	GP_Erf_EP_testtailored
4	12	96.875	GP_Erf_EP_testtailored_2
4	12	96.875	GP_LIN
4	12	96.875	GP_logistic_EP
4	12	96.875	GP_logistic_EP_testtailored
4	12	96.875	GP_matlab
4	14	96.875	GP_Erf_EP_testtailored
4	14	96.875	GP_Erf_EP_testtailored_2
4	14	96.875	GP_LIN
4	14	96.875	GP_logistic_EP
4	14	96.875	GP_logistic_EP_testtailored
4	14	96.875	GP_matlab
4	16	96.875	GP_Erf_EP_testtailored
4	16	96.875	GP_Erf_EP_testtailored_2
4	16	96.875	GP_LIN
4	16	96.875	GP_logistic_EP
4	16	96.875	GP_logistic_EP_testtailored
4	16	96.875	GP_matlab
4	18	96.875	GP_Erf_EP_testtailored
4	18	96.875	GP_Erf_EP_testtailored_2
4	18	96.875	GP_LIN
4	18	96.875	GP_logistic_EP
4	18	96.875	GP_logistic_EP_testtailored
4	18	96.875	GP_matlab
4	20	96.875	GP_Erf_EP_testtailored
4	20	96.875	GP_Erf_EP_testtailored_2
4	20	96.875	GP_LIN
4	20	96.875	GP_logistic_EP
4	20	96.875	GP_logistic_EP_testtailored
4	20	96.875	GP_matlab
4	25	96.875	GP_Erf_EP_testtailored
4	25	96.875	GP_Erf_EP_testtailored_2
4	25	96.875	GP_LIN
4	25	96.875	GP_logistic_EP
4	25	96.875	GP_logistic_EP_testtailored
4	25	96.875	GP_matlab
4	30	96.875	GP_Erf_EP_testtailored
4	30	96.875	GP_Erf_EP_testtailored_2
4	30	96.875	GP_LIN
4	30	96.875	GP_logistic_EP
4	30	96.875	GP_logistic_EP_testtailored
4	30	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
4	31.4	96.875	GP_matlab
4	31.4	96.875	GP_Erf_EP_testtailored
4	31.4	96.875	GP_Erf_EP_testtailored_2
4	31.4	96.875	GP_LIN
4	31.4	96.875	GP_logistic_EP
4	31.4	96.875	GP_logistic_EP_testtailored
