group	x	ymin	ymax
2	6	87.7631578947369	95.7017543859649
2	8	90.7017543859649	93.5087719298246
2	10	91.9736842105263	93.2894736842105
2	12	91.7543859649123	95.9649122807018
2	14	92.9824561403509	97.1929824561404
2	16	92.6315789473684	97.3684210526316
2	18	95.2631578947368	97.3684210526316
2	20	94.7368421052632	97.1929824561404
2	25	95.7894736842105	97.5438596491228
2	30	95.0877192982456	96.8421052631579
2	31.4	96.140350877193	96.6666666666667
2	31.4	96.4912280701754	97.3684210526316
2	31.4	95.0877192982456	97.0175438596491
2	31.4	96.3157894736842	97.1929824561404
2	31.4	95.2631578947368	97.0175438596491
2	31.4	94.7368421052632	96.6666666666667
1	2	73.75	89.2982456140351
1	4	85.6140350877193	92.6315789473684
1	6	90.7017543859649	93.1578947368421
1	8	90.5263157894737	91.2280701754386
1	10	90.7017543859649	92.6315789473684
1	12	90.7017543859649	92.6315789473684
1	14	90.7017543859649	92.6315789473684
1	16	91.0526315789474	92.6315789473684
1	18	92.280701754386	92.4561403508772
1	20	92.280701754386	93.5087719298246
1	25	92.280701754386	92.4561403508772
1	30	92.280701754386	92.4561403508772
1	31.4	92.280701754386	93.1578947368421
1	31.4	92.8070175438596	93.5087719298246
1	31.4	92.8070175438596	93.5087719298246
1	31.4	92.8070175438596	93.5087719298246
1	31.4	92.8070175438596	93.5087719298246
1	31.4	92.8070175438596	93.5087719298246
3	4	93.6842105263158	95.0877192982456
3	6	90.5263157894737	92.6315789473684
3	8	90.7017543859649	92.4561403508772
3	10	91.2280701754386	92.4561403508772
3	12	89.6491228070176	90.7017543859649
3	14	90.5263157894737	91.7543859649123
3	16	91.0526315789474	92.6315789473684
3	18	91.7543859649123	94.2105263157895
3	20	91.7543859649123	96.3157894736842
3	25	95.7894736842105	96.8421052631579
3	30	95.7894736842105	96.8421052631579
3	31.4	95.7894736842105	96.4912280701754
3	31.4	96.3157894736842	96.8421052631579
3	31.4	96.3157894736842	96.8421052631579
3	31.4	96.3157894736842	96.8421052631579
3	31.4	96.3157894736842	96.8421052631579
3	31.4	96.3157894736842	96.8421052631579
4	4	88.5964912280702	93.1578947368421
4	6	92.8070175438596	93.3333333333333
4	8	93.5087719298246	93.859649122807
4	10	93.5087719298246	94.3859649122807
4	12	92.6315789473684	94.5614035087719
4	14	90.8771929824561	96.4912280701754
4	16	90.8771929824561	96.4912280701754
4	18	90.7017543859649	96.6666666666667
4	20	95.9649122807018	96.6666666666667
4	25	97.0175438596491	97.8947368421053
4	30	97.3684210526316	97.8947368421053
4	31.4	97.5438596491228	97.8947368421053
4	31.4	97.719298245614	98.0701754385965
4	31.4	97.5438596491228	98.0701754385965
4	31.4	97.719298245614	98.0701754385965
4	31.4	97.719298245614	97.719298245614
4	31.4	97.719298245614	98.0701754385965
5	2	91.0526315789474	91.0526315789474
5	4	91.0526315789474	91.0526315789474
5	6	91.0526315789474	91.0526315789474
5	8	91.0526315789474	91.0526315789474
5	10	91.0526315789474	91.0526315789474
5	12	91.0526315789474	91.0526315789474
5	14	91.0526315789474	91.0526315789474
5	16	91.0526315789474	91.0526315789474
5	18	91.0526315789474	91.0526315789474
5	20	91.0526315789474	91.0526315789474
5	25	91.0526315789474	91.0526315789474
5	30	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
5	31.4	91.0526315789474	91.0526315789474
2	4	88.7719298245614	95.5263157894737
3	2	92.4561403508772	92.4561403508772
4	2	92.4561403508772	92.4561403508772
