group	x	ymin	ymax	showSelected2
6	18	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	20	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	25	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	30	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored
2	4	73.75	89.8245614035088	GP_Erf_EP_testtailored_2
2	5	84.5614035087719	92.4561403508772	GP_Erf_EP_testtailored_2
2	6	76.6666666666667	89.4736842105263	GP_Erf_EP_testtailored_2
2	7	76.6666666666667	89.2982456140351	GP_Erf_EP_testtailored_2
2	8	76.3157894736842	90.3508771929825	GP_Erf_EP_testtailored_2
2	9	85.9649122807018	89.8245614035088	GP_Erf_EP_testtailored_2
2	10	88.421052631579	90.3508771929825	GP_Erf_EP_testtailored_2
2	11	87.8947368421053	95.2631578947368	GP_Erf_EP_testtailored_2
2	12	91.7543859649123	96.8421052631579	GP_Erf_EP_testtailored_2
2	13	94.2105263157895	96.4912280701754	GP_Erf_EP_testtailored_2
2	14	94.2105263157895	97.0175438596491	GP_Erf_EP_testtailored_2
2	15	95.6140350877193	96.8421052631579	GP_Erf_EP_testtailored_2
2	16	95.9649122807018	96.8421052631579	GP_Erf_EP_testtailored_2
2	17	95.7894736842105	97.3684210526316	GP_Erf_EP_testtailored_2
2	18	95.7894736842105	96.8421052631579	GP_Erf_EP_testtailored_2
2	19	96.6666666666667	97.1929824561404	GP_Erf_EP_testtailored_2
2	20	96.6666666666667	97.1929824561404	GP_Erf_EP_testtailored_2
2	21	96.8421052631579	97.3684210526316	GP_Erf_EP_testtailored_2
2	22	97.5438596491228	97.719298245614	GP_Erf_EP_testtailored_2
2	23	97.1929824561404	97.8947368421053	GP_Erf_EP_testtailored_2
2	24	97.0175438596491	97.719298245614	GP_Erf_EP_testtailored_2
2	25	97.0175438596491	97.8947368421053	GP_Erf_EP_testtailored_2
2	26	97.1929824561404	98.0701754385965	GP_Erf_EP_testtailored_2
2	27	97.1929824561404	97.719298245614	GP_Erf_EP_testtailored_2
2	28	97.5438596491228	97.719298245614	GP_Erf_EP_testtailored_2
2	29	97.719298245614	97.719298245614	GP_Erf_EP_testtailored_2
2	30	97.5438596491228	98.0701754385965	GP_Erf_EP_testtailored_2
2	31	97.6754385964912	97.8070175438596	GP_Erf_EP_testtailored_2
2	31.4	97.5438596491228	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	96.6666666666667	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	96.6666666666667	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	96.8421052631579	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	96.8421052631579	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	96.8421052631579	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	97.1929824561404	97.8947368421053	GP_Erf_EP_testtailored_2
2	31.4	97.5438596491228	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	97.5438596491228	98.0701754385965	GP_Erf_EP_testtailored_2
2	31.4	97.7192982456141	98.3771929824561	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	97.1929824561404	98.421052631579	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.421052631579	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.421052631579	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.421052631579	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	97.8947368421053	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.2456140350877	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.2456140350877	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	97.719298245614	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
2	31.4	98.0701754385965	98.5964912280702	GP_Erf_EP_testtailored_2
3	4	73.75	88.0701754385965	GP_Erf_EP_testtailored_2
3	6	84.0350877192983	88.7719298245614	GP_Erf_EP_testtailored_2
3	8	73.75	87.0175438596491	GP_Erf_EP_testtailored_2
3	10	85.6140350877193	91.7543859649123	GP_Erf_EP_testtailored_2
3	12	87.0175438596491	93.6842105263158	GP_Erf_EP_testtailored_2
3	14	88.7719298245614	97.1929824561404	GP_Erf_EP_testtailored_2
3	16	93.1578947368421	96.140350877193	GP_Erf_EP_testtailored_2
3	18	93.6842105263158	95.9649122807018	GP_Erf_EP_testtailored_2
3	20	89.4736842105263	97.3684210526316	GP_Erf_EP_testtailored_2
3	25	94.7368421052632	97.5438596491228	GP_Erf_EP_testtailored_2
3	30	94.0350877192983	96.4912280701754	GP_Erf_EP_testtailored_2
3	31.4	94.2105263157895	97.1929824561404	GP_Erf_EP_testtailored_2
3	31.4	95.4385964912281	96.6666666666667	GP_Erf_EP_testtailored_2
3	31.4	95.7894736842105	97.719298245614	GP_Erf_EP_testtailored_2
3	31.4	97.0175438596491	97.5438596491228	GP_Erf_EP_testtailored_2
3	31.4	95.4385964912281	97.1929824561404	GP_Erf_EP_testtailored_2
3	31.4	95.9649122807018	97.3684210526316	GP_Erf_EP_testtailored_2
1	2	93.859649122807	93.859649122807	GP_Erf_EP_testtailored_2
1	4	93.859649122807	93.859649122807	GP_Erf_EP_testtailored_2
1	6	93.859649122807	93.859649122807	GP_Erf_EP_testtailored_2
1	8	92.4561403508772	93.859649122807	GP_Erf_EP_testtailored_2
1	10	92.4561403508772	92.4561403508772	GP_Erf_EP_testtailored_2
1	12	92.4561403508772	92.4561403508772	GP_Erf_EP_testtailored_2
1	14	92.280701754386	92.4561403508772	GP_Erf_EP_testtailored_2
1	16	92.280701754386	92.4561403508772	GP_Erf_EP_testtailored_2
1	18	92.280701754386	92.4561403508772	GP_Erf_EP_testtailored_2
1	20	92.280701754386	92.4561403508772	GP_Erf_EP_testtailored_2
1	25	92.280701754386	92.4561403508772	GP_Erf_EP_testtailored_2
1	30	92.1052631578947	92.4561403508772	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
1	31.4	92.1052631578947	92.6315789473684	GP_Erf_EP_testtailored_2
4	2	73.75	73.75	GP_Erf_EP_testtailored_2
4	4	73.75	73.75	GP_Erf_EP_testtailored_2
4	6	73.75	73.75	GP_Erf_EP_testtailored_2
4	8	73.75	75.6140350877193	GP_Erf_EP_testtailored_2
4	10	89.6491228070176	93.6842105263158	GP_Erf_EP_testtailored_2
4	12	92.9824561403509	94.2105263157895	GP_Erf_EP_testtailored_2
4	14	92.9824561403509	95.7894736842105	GP_Erf_EP_testtailored_2
4	16	92.9824561403509	95.9649122807018	GP_Erf_EP_testtailored_2
4	18	92.9824561403509	95.9649122807018	GP_Erf_EP_testtailored_2
4	20	93.1578947368421	95.9649122807018	GP_Erf_EP_testtailored_2
4	25	95.9649122807018	96.6666666666667	GP_Erf_EP_testtailored_2
4	30	96.3157894736842	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.140350877193	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.140350877193	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	96.8421052631579	GP_Erf_EP_testtailored_2
4	31.4	96.3157894736842	96.8421052631579	GP_Erf_EP_testtailored_2
5	2	73.75	73.75	GP_Erf_EP_testtailored_2
5	4	73.75	76.8421052631579	GP_Erf_EP_testtailored_2
5	6	77.8947368421053	89.6491228070176	GP_Erf_EP_testtailored_2
5	8	81.7543859649123	90	GP_Erf_EP_testtailored_2
5	10	85.9649122807018	92.1052631578947	GP_Erf_EP_testtailored_2
5	12	92.280701754386	97.1929824561404	GP_Erf_EP_testtailored_2
5	14	95.4385964912281	97.1929824561404	GP_Erf_EP_testtailored_2
5	16	95.4385964912281	97.1929824561404	GP_Erf_EP_testtailored_2
5	18	95.6140350877193	97.3684210526316	GP_Erf_EP_testtailored_2
5	20	95.6140350877193	97.3684210526316	GP_Erf_EP_testtailored_2
5	25	97.0175438596491	97.8947368421053	GP_Erf_EP_testtailored_2
5	30	97.8947368421053	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.719298245614	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.8947368421053	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.8947368421053	97.8947368421053	GP_Erf_EP_testtailored_2
5	31.4	97.8947368421053	98.0701754385965	GP_Erf_EP_testtailored_2
5	31.4	97.8947368421053	98.0701754385965	GP_Erf_EP_testtailored_2
5	31.4	98.0701754385965	98.2456140350877	GP_Erf_EP_testtailored_2
6	2	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	6	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	8	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	10	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	12	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	14	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	16	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	18	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	20	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	25	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	30	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
6	31.4	91.0526315789474	91.0526315789474	GP_Erf_EP_testtailored_2
2	31.4	98.2017543859649	98.3771929824561	GP_Erf_EP_testtailored_2
2	4	90.1754385964912	92.6315789473684	GP_logistic_EP
2	5	86.6666666666667	89.6491228070176	GP_logistic_EP
2	6	81.9298245614035	85.0877192982456	GP_logistic_EP
2	7	81.5789473684211	85.2631578947368	GP_logistic_EP
2	8	81.0526315789474	84.3859649122807	GP_logistic_EP
2	9	83.5087719298246	86.4912280701755	GP_logistic_EP
2	10	83.859649122807	91.2280701754386	GP_logistic_EP
2	11	85.2631578947368	89.6491228070176	GP_logistic_EP
2	12	80	90.8771929824561	GP_logistic_EP
2	13	79.4736842105263	87.8947368421053	GP_logistic_EP
2	14	85.6140350877193	87.1929824561404	GP_logistic_EP
2	15	83.1578947368421	90.5263157894737	GP_logistic_EP
2	16	84.7368421052632	92.8070175438596	GP_logistic_EP
2	17	86.3157894736842	91.9298245614035	GP_logistic_EP
2	18	84.2105263157895	92.280701754386	GP_logistic_EP
2	19	86.3157894736842	90.8771929824561	GP_logistic_EP
2	20	86.6666666666667	94.9122807017544	GP_logistic_EP
2	21	87.5438596491228	94.3859649122807	GP_logistic_EP
2	22	87.5438596491228	94.3859649122807	GP_logistic_EP
2	23	87.719298245614	95.0877192982456	GP_logistic_EP
2	24	87.719298245614	94.3859649122807	GP_logistic_EP
2	25	91.5789473684211	95.4385964912281	GP_logistic_EP
2	26	91.2280701754386	95.6140350877193	GP_logistic_EP
2	27	90.7017543859649	95.9649122807018	GP_logistic_EP
2	28	91.2280701754386	95.7894736842105	GP_logistic_EP
2	29	90.8771929824561	96.140350877193	GP_logistic_EP
2	30	90.7017543859649	95.9649122807018	GP_logistic_EP
2	31	91.2280701754386	96.140350877193	GP_logistic_EP
2	31.4	94.7368421052632	96.140350877193	GP_logistic_EP
2	31.4	94.7368421052632	96.140350877193	GP_logistic_EP
2	31.4	94.7368421052632	96.140350877193	GP_logistic_EP
2	31.4	94.7368421052632	96.140350877193	GP_logistic_EP
2	31.4	95.0877192982456	95.9649122807018	GP_logistic_EP
2	31.4	95.2631578947368	95.9649122807018	GP_logistic_EP
2	31.4	95.0877192982456	95.9649122807018	GP_logistic_EP
2	31.4	95.7894736842105	96.140350877193	GP_logistic_EP
2	31.4	95.9649122807018	96.140350877193	GP_logistic_EP
2	31.4	95.4385964912281	96.140350877193	GP_logistic_EP
2	31.4	95.4385964912281	96.140350877193	GP_logistic_EP
2	31.4	95.4385964912281	96.140350877193	GP_logistic_EP
2	31.4	95.9649122807018	96.3157894736842	GP_logistic_EP
2	31.4	95.9649122807018	96.3157894736842	GP_logistic_EP
2	31.4	95.9649122807018	96.140350877193	GP_logistic_EP
2	31.4	95.6140350877193	96.140350877193	GP_logistic_EP
2	31.4	95.6140350877193	96.140350877193	GP_logistic_EP
2	31.4	95.6140350877193	96.140350877193	GP_logistic_EP
2	31.4	95.4385964912281	96.3157894736842	GP_logistic_EP
2	31.4	95.6140350877193	96.3157894736842	GP_logistic_EP
2	31.4	96.140350877193	96.3157894736842	GP_logistic_EP
2	31.4	96.140350877193	96.3157894736842	GP_logistic_EP
2	31.4	95.6140350877193	96.3157894736842	GP_logistic_EP
2	31.4	95.6140350877193	96.3157894736842	GP_logistic_EP
2	31.4	95.7894736842105	96.3157894736842	GP_logistic_EP
2	31.4	95.7894736842105	96.3157894736842	GP_logistic_EP
2	31.4	95.7894736842105	96.3157894736842	GP_logistic_EP
2	31.4	95.6140350877193	96.3157894736842	GP_logistic_EP
2	31.4	95.6140350877193	96.3157894736842	GP_logistic_EP
3	4	81.0526315789474	87.719298245614	GP_logistic_EP
3	6	87.5438596491228	89.1228070175439	GP_logistic_EP
3	8	87.3684210526316	88.7719298245614	GP_logistic_EP
3	10	86.8421052631579	89.1228070175439	GP_logistic_EP
3	12	85.0877192982456	87.719298245614	GP_logistic_EP
3	14	86.4912280701755	89.4736842105263	GP_logistic_EP
3	16	89.1228070175439	89.6491228070176	GP_logistic_EP
3	18	89.2982456140351	95.4385964912281	GP_logistic_EP
3	20	88.9473684210526	93.5087719298246	GP_logistic_EP
3	25	91.4035087719298	98.0701754385965	GP_logistic_EP
3	30	92.1052631578947	98.0701754385965	GP_logistic_EP
3	31.4	95.7894736842105	97.8947368421053	GP_logistic_EP
3	31.4	96.8421052631579	97.8947368421053	GP_logistic_EP
3	31.4	93.1578947368421	97.1929824561404	GP_logistic_EP
3	31.4	96.8421052631579	97.719298245614	GP_logistic_EP
3	31.4	96.140350877193	97.5438596491228	GP_logistic_EP
3	31.4	97.1929824561404	97.719298245614	GP_logistic_EP
1	2	93.859649122807	93.859649122807	GP_logistic_EP
1	4	93.859649122807	93.859649122807	GP_logistic_EP
1	6	93.859649122807	93.859649122807	GP_logistic_EP
1	8	93.859649122807	93.859649122807	GP_logistic_EP
1	10	92.8070175438596	93.859649122807	GP_logistic_EP
1	12	92.8070175438596	93.5087719298246	GP_logistic_EP
1	14	91.4035087719298	93.5087719298246	GP_logistic_EP
1	16	90	91.5789473684211	GP_logistic_EP
1	18	90	91.4035087719298	GP_logistic_EP
1	20	90	90.5263157894737	GP_logistic_EP
1	25	88.7719298245614	90	GP_logistic_EP
1	30	88.421052631579	90	GP_logistic_EP
1	31.4	88.421052631579	88.7719298245614	GP_logistic_EP
1	31.4	88.7719298245614	89.8245614035088	GP_logistic_EP
1	31.4	88.7719298245614	90	GP_logistic_EP
1	31.4	88.7719298245614	90	GP_logistic_EP
1	31.4	88.7719298245614	89.8245614035088	GP_logistic_EP
1	31.4	88.7719298245614	89.8245614035088	GP_logistic_EP
4	2	73.75	73.75	GP_logistic_EP
4	4	73.75	73.75	GP_logistic_EP
4	6	73.75	73.75	GP_logistic_EP
4	8	73.75	73.75	GP_logistic_EP
4	10	73.75	73.75	GP_logistic_EP
4	12	73.75	73.75	GP_logistic_EP
4	14	73.75	86.8421052631579	GP_logistic_EP
4	16	73.75	86.6666666666667	GP_logistic_EP
4	18	73.75	85.6140350877193	GP_logistic_EP
4	20	73.75	93.6842105263158	GP_logistic_EP
4	25	85.9649122807018	95.0877192982456	GP_logistic_EP
4	30	93.859649122807	95.9649122807018	GP_logistic_EP
4	31.4	93.859649122807	95.9649122807018	GP_logistic_EP
4	31.4	96.140350877193	96.4912280701754	GP_logistic_EP
4	31.4	96.140350877193	96.4912280701754	GP_logistic_EP
4	31.4	96.140350877193	96.8421052631579	GP_logistic_EP
4	31.4	95.0877192982456	96.8421052631579	GP_logistic_EP
4	31.4	94.9122807017544	96.8421052631579	GP_logistic_EP
5	2	73.75	73.75	GP_logistic_EP
5	4	73.75	77.719298245614	GP_logistic_EP
5	6	73.75	83.6842105263158	GP_logistic_EP
5	8	78.2456140350877	83.5087719298246	GP_logistic_EP
5	10	73.75	83.1578947368421	GP_logistic_EP
5	12	73.75	83.1578947368421	GP_logistic_EP
