group	x	y
1	2	73.75
1	4	88.5964912280702
1	6	92.1052631578947
1	8	92.9824561403509
1	10	92.9824561403509
1	12	93.1578947368421
1	14	93.1578947368421
1	16	93.1578947368421
1	18	92.1052631578947
1	20	92.1052631578947
1	25	92.9824561403509
1	30	92.9824561403509
1	31.4	93.1578947368421
1	31.4	93.1578947368421
1	31.4	93.1578947368421
1	31.4	93.1578947368421
1	31.4	92.6315789473684
1	31.4	93.1578947368421
2	4	89.4736842105263
2	6	91.4035087719298
2	8	95.0877192982456
2	10	93.5087719298246
2	12	92.3684210526316
2	14	93.0701754385965
2	16	95.1754385964912
2	18	90
2	20	93.9473684210527
2	25	96.140350877193
2	30	96.6666666666667
2	31.4	96.3157894736842
2	31.4	96.8421052631579
2	31.4	96.6666666666667
2	31.4	96.4912280701754
2	31.4	96.6666666666667
2	31.4	97.0175438596491
3	2	92.9824561403509
3	4	92.9824561403509
3	6	94.2105263157895
3	8	95.6140350877193
3	10	95.6140350877193
3	12	96.4912280701754
3	14	96.4912280701754
3	16	96.4912280701754
3	18	97.1929824561404
3	20	97.1929824561404
3	25	96.4912280701754
3	30	96.4912280701754
3	31.4	96.4912280701754
3	31.4	96.4912280701754
3	31.4	95.9649122807018
3	31.4	96.6666666666667
3	31.4	96.6666666666667
3	31.4	96.6666666666667
4	2	85.7017543859649
4	4	92.8947368421053
4	6	92.6315789473684
4	8	96.4912280701754
4	10	96.6666666666667
4	12	95.2631578947368
4	14	94.5614035087719
4	16	95.9649122807018
4	18	94.3859649122807
4	20	95.9649122807018
4	25	96.140350877193
4	30	96.8421052631579
4	31.4	96.6666666666667
4	31.4	97.0175438596491
4	31.4	96.8421052631579
4	31.4	97.0175438596491
4	31.4	96.4912280701754
4	31.4	96.4912280701754
5	2	92.280701754386
5	4	92.280701754386
5	6	92.280701754386
5	8	92.280701754386
5	10	92.280701754386
5	12	92.280701754386
5	14	92.280701754386
5	16	92.280701754386
5	18	92.280701754386
5	20	92.280701754386
5	25	92.280701754386
5	30	92.280701754386
5	31.4	92.280701754386
5	31.4	92.280701754386
5	31.4	92.280701754386
5	31.4	92.280701754386
5	31.4	92.280701754386
5	31.4	92.280701754386
