group	x	ymin	ymax	showSelected2
5	31.4	93.859649122807	98.0701754385965	GP_LIN
5	31.4	95.2631578947368	96.8421052631579	GP_LIN
5	31.4	95.2631578947368	97.3684210526316	GP_LIN
5	31.4	95.2631578947368	96.4912280701754	GP_LIN
5	31.4	95.2631578947368	96.4912280701754	GP_LIN
6	2	92.280701754386	92.280701754386	GP_LIN
6	4	92.280701754386	92.280701754386	GP_LIN
6	6	92.280701754386	92.280701754386	GP_LIN
6	8	92.280701754386	92.280701754386	GP_LIN
6	10	92.280701754386	92.280701754386	GP_LIN
6	12	92.280701754386	92.280701754386	GP_LIN
6	14	92.280701754386	92.280701754386	GP_LIN
6	16	92.280701754386	92.280701754386	GP_LIN
6	18	92.280701754386	92.280701754386	GP_LIN
6	20	92.280701754386	92.280701754386	GP_LIN
6	25	92.280701754386	92.280701754386	GP_LIN
6	30	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
6	31.4	92.280701754386	92.280701754386	GP_LIN
4	2	90.1754385964912	93.6403508771929	GP_LIN
2	4	90.1754385964912	90.1754385964912	GP_SE
2	5	89.6491228070176	90.5263157894737	GP_SE
2	6	90.3508771929825	93.3333333333333	GP_SE
2	7	90.3508771929825	94.5614035087719	GP_SE
2	8	91.0526315789474	94.7368421052632	GP_SE
2	9	91.4035087719298	95.0877192982456	GP_SE
2	10	92.6315789473684	96.6666666666667	GP_SE
2	11	94.9122807017544	95.4385964912281	GP_SE
2	12	94.3859649122807	96.8421052631579	GP_SE
2	13	93.3333333333333	94.9122807017544	GP_SE
2	14	94.3859649122807	96.4912280701754	GP_SE
2	15	93.5087719298246	95.9649122807018	GP_SE
2	16	94.2105263157895	96.8421052631579	GP_SE
2	17	94.2105263157895	97.1929824561404	GP_SE
2	18	93.859649122807	96.4912280701754	GP_SE
2	19	94.2105263157895	94.7368421052632	GP_SE
2	20	93.5087719298246	95.6140350877193	GP_SE
2	21	95.7894736842105	96.6666666666667	GP_SE
2	22	95.7894736842105	96.4912280701754	GP_SE
2	23	95.2631578947368	95.9649122807018	GP_SE
2	24	94.0350877192983	94.9122807017544	GP_SE
2	25	94.9122807017544	95.7894736842105	GP_SE
2	26	96.4912280701754	97.0175438596491	GP_SE
2	27	94.9122807017544	96.4912280701754	GP_SE
2	28	95.2631578947368	97.1929824561404	GP_SE
2	29	94.7368421052632	95.7894736842105	GP_SE
2	30	94.7368421052632	96.4912280701754	GP_SE
2	31	94.7368421052632	95.6140350877193	GP_SE
2	31.4	94.5614035087719	95.7894736842105	GP_SE
2	31.4	94.7368421052632	96.4912280701754	GP_SE
2	31.4	94.3859649122807	96.4912280701754	GP_SE
2	31.4	94.7368421052632	97.0175438596491	GP_SE
2	31.4	94.7368421052632	95.6140350877193	GP_SE
2	31.4	92.1052631578947	95.7894736842105	GP_SE
2	31.4	94.5614035087719	96.4912280701754	GP_SE
2	31.4	94.0350877192983	95.7894736842105	GP_SE
2	31.4	92.4561403508772	95.7894736842105	GP_SE
2	31.4	94.7368421052632	95.6140350877193	GP_SE
2	31.4	94.0350877192983	95.7894736842105	GP_SE
2	31.4	94.7368421052632	96.140350877193	GP_SE
2	31.4	95.7894736842105	97.5438596491228	GP_SE
2	31.4	95.6140350877193	97.719298245614	GP_SE
2	31.4	95.7894736842105	97.5438596491228	GP_SE
2	31.4	95.7894736842105	97.0175438596491	GP_SE
2	31.4	95.6140350877193	97.3684210526316	GP_SE
2	31.4	95.0877192982456	96.8421052631579	GP_SE
2	31.4	92.9824561403509	95.9649122807018	GP_SE
2	31.4	97.0175438596491	97.3684210526316	GP_SE
2	31.4	95.7894736842105	96.8421052631579	GP_SE
2	31.4	96.3157894736842	97.1929824561404	GP_SE
2	31.4	95.7894736842105	97.3684210526316	GP_SE
2	31.4	96.4912280701754	97.1929824561404	GP_SE
2	31.4	95.7894736842105	97.1929824561404	GP_SE
2	31.4	96.4912280701754	97.1929824561404	GP_SE
2	31.4	95.6140350877193	97.1929824561404	GP_SE
2	31.4	96.3157894736842	97.1929824561404	GP_SE
2	31.4	95.6140350877193	97.1929824561404	GP_SE
3	4	88.7719298245614	90.1754385964912	GP_SE
3	6	88.9473684210526	94.3859649122807	GP_SE
3	8	92.9824561403509	95.7894736842105	GP_SE
3	10	94.3859649122807	96.3157894736842	GP_SE
3	12	95.0877192982456	96.6666666666667	GP_SE
3	14	95.7894736842105	97.3684210526316	GP_SE
3	16	94.9122807017544	95.6140350877193	GP_SE
3	18	96.3157894736842	97.1929824561404	GP_SE
3	20	95.7894736842105	97.1929824561404	GP_SE
3	25	93.1578947368421	97.719298245614	GP_SE
3	30	93.1578947368421	97.719298245614	GP_SE
3	31.4	94.9122807017544	97.719298245614	GP_SE
3	31.4	94.2105263157895	97.3684210526316	GP_SE
3	31.4	94.2105263157895	97.8947368421053	GP_SE
3	31.4	94.7368421052632	97.5438596491228	GP_SE
3	31.4	95.4385964912281	96.8421052631579	GP_SE
3	31.4	95.9649122807018	97.5438596491228	GP_SE
1	2	84.5614035087719	94.2105263157895	GP_SE
1	4	88.5964912280702	91.5789473684211	GP_SE
1	6	88.5964912280702	91.4035087719298	GP_SE
1	8	88.2456140350877	91.4035087719298	GP_SE
1	10	88.2456140350877	91.4035087719298	GP_SE
1	12	88.2456140350877	91.4035087719298	GP_SE
1	14	88.2456140350877	91.4035087719298	GP_SE
1	16	88.2456140350877	90.1754385964912	GP_SE
1	18	88.2456140350877	90.1754385964912	GP_SE
1	20	88.2456140350877	90.1754385964912	GP_SE
1	25	88.2456140350877	90.1754385964912	GP_SE
1	30	88.5964912280702	90.1754385964912	GP_SE
1	31.4	88.5964912280702	90.1754385964912	GP_SE
1	31.4	88.5964912280702	90.1754385964912	GP_SE
1	31.4	88.5964912280702	90.1754385964912	GP_SE
1	31.4	88.5964912280702	90.5263157894737	GP_SE
1	31.4	87.8947368421053	90.5263157894737	GP_SE
1	31.4	87.8947368421053	89.6491228070176	GP_SE
4	4	90.1754385964912	90.8771929824561	GP_SE
4	6	78.5964912280702	96.140350877193	GP_SE
4	8	77.1929824561403	95.7894736842105	GP_SE
4	10	73.75	95.7894736842105	GP_SE
4	12	73.75	95.6140350877193	GP_SE
4	14	73.75	95.4385964912281	GP_SE
4	16	94.2105263157895	95.6140350877193	GP_SE
4	18	94.9122807017544	97.5438596491228	GP_SE
4	20	94.9122807017544	97.5438596491228	GP_SE
4	25	94.9122807017544	97.5438596491228	GP_SE
4	30	95.2631578947368	97.5438596491228	GP_SE
4	31.4	95.2631578947368	97.5438596491228	GP_SE
4	31.4	95.4385964912281	97.1929824561404	GP_SE
4	31.4	95.4385964912281	97.5438596491228	GP_SE
4	31.4	95.2631578947368	97.5438596491228	GP_SE
4	31.4	95.0877192982456	97.0175438596491	GP_SE
4	31.4	95.0877192982456	97.0175438596491	GP_SE
5	2	88.421052631579	90.1754385964912	GP_SE
5	4	89.1228070175439	90.1754385964912	GP_SE
5	6	92.9824561403509	96.6666666666667	GP_SE
5	8	92.1052631578947	96.8421052631579	GP_SE
5	10	85.0877192982456	98.0701754385965	GP_SE
5	12	85.7894736842105	97.1929824561404	GP_SE
5	14	93.1578947368421	95.9649122807018	GP_SE
5	16	95.7894736842105	97.719298245614	GP_SE
5	18	97.3684210526316	98.2456140350877	GP_SE
5	20	96.8421052631579	98.2456140350877	GP_SE
5	25	97.0175438596491	98.0701754385965	GP_SE
5	30	96.8421052631579	98.0701754385965	GP_SE
5	31.4	96.8421052631579	98.0701754385965	GP_SE
5	31.4	97.0175438596491	98.0701754385965	GP_SE
5	31.4	97.0175438596491	98.0701754385965	GP_SE
5	31.4	97.1929824561404	98.0701754385965	GP_SE
5	31.4	97.3684210526316	98.2456140350877	GP_SE
5	31.4	97.3684210526316	98.2456140350877	GP_SE
6	2	92.280701754386	92.280701754386	GP_SE
6	4	92.280701754386	92.280701754386	GP_SE
6	6	92.280701754386	92.280701754386	GP_SE
6	8	92.280701754386	92.280701754386	GP_SE
6	10	92.280701754386	92.280701754386	GP_SE
6	12	92.280701754386	92.280701754386	GP_SE
6	14	92.280701754386	92.280701754386	GP_SE
6	16	92.280701754386	92.280701754386	GP_SE
6	18	92.280701754386	92.280701754386	GP_SE
6	20	92.280701754386	92.280701754386	GP_SE
6	25	92.280701754386	92.280701754386	GP_SE
6	30	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
6	31.4	92.280701754386	92.280701754386	GP_SE
4	2	90.1754385964912	91.2719298245615	GP_SE
